market,openTimestamp,closeTimestamp,latency,price
"SOL","1700068918","1700068920","2","61.0615525"
"SOL","1700069040","1700069085","45","61.02273071"
"SOL","1700069099","1700069102","3","60.90527637"
"BTC","1700068640","1700068649","9","36420.431795765"
"BTC","1700068729","1700068735","6","36418.87207853"
"SOL","1700069165","1700069169","4","61.28179421"
"SOL","1700069099","1700069103","4","60.90527637"
"BTC","1700069010","1700069019","9","36367.348571971"
"ETH","1700068834","1700068838","4","2008.076677465"
"BTC","1700068849","1700068850","1","36411.814737513"
"SOL","1700068747","1700068753","6","61.290126165"
"SOL","1700068381","1700068383","2","61.231337525"
"BTC","1700068638","1700068641","3","36404.50225488"
"ETH","1700068510","1700068511","1","2008.68"
"SOL","1700068880","1700068886","6","61.10563498"
"BTC","1700068715","1700068718","3","36417.57875"
"BTC","1700068849","1700068849","0","36411.814737513"
"SOL","1700068686","1700068688","2","61.345"
"SOL","1700068949","1700068954","5","61.084866495"
"ETH","1700068621","1700068623","2","2009.009654385"
"BTC","1700068656","1700068662","6","36406.545"
"ETH","1700068782","1700068787","5","2005.94891885"
"ETH","1700068940","1700068944","4","2005.98"
"ETH","1700069000","1700069004","4","2005.935"
"ETH","1700068964","1700068967","3","2005.40125"
"BTC","1700068695","1700068697","2","36432.639792025"
"SOL","1700068660","1700068664","4","61.29780115"
"BTC","1700068598","1700068601","3","36400.58128966"
"ETH","1700068823","1700068826","3","2007.26"
"ETH","1700068632","1700068635","3","2009.01875"
"ETH","1700068808","1700068812","4","2007.582456595"
"ETH","1700068965","1700068969","4","2005.402355823"
"ETH","1700068381","1700068383","2","2007.80420463"
"ETH","1700068958","1700068966","8","2005.63583558"
"SOL","1700069071","1700069077","6","61.01430201"
"SOL","1700068626","1700068630","4","61.375"
"SOL","1700068837","1700068843","6","61.25"
"ETH","1700069119","1700069123","4","2007.6626275"
"SOL","1700069029","1700069034","5","61.05540469"
"SOL","1700068443","1700068447","4","61.25482615"
"SOL","1700068645","1700068652","7","61.40172591"
"SOL","1700068794","1700068796","2","61.15959733"
"SOL","1700068604","1700068608","4","61.23895813"
"ETH","1700068965","1700068969","4","2005.402355823"
"SOL","1700069021","1700069029","8","61.08771451"
"SOL","1700068980","1700068984","4","61.04580651"
"BTC","1700068711","1700068716","5","36418.642781405"
"ETH","1700069103","1700069148","45","2006.84924344"
